File,Bpp,D1_MSEF,D1_PSNR,D2_MSEF,D2_PSNR,Chamfer,Enc Time,Dec Time
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000001.bin,4.674682518,75.7571,75.5194,23.6845,80.569,0.007501191,0.470227003,0.191466331
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000002.bin,5.424376437,75.332,75.5438,21.4424,81.0009,0.007461553,0.260839462,0.190309525
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000003.bin,5.415164498,75.3947,75.5402,19.1389,81.4945,0.007499509,0.258860588,0.18945384
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000004.bin,5.370329595,75.2873,75.5464,22.7261,80.7484,0.007470921,0.252459288,0.189230919
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000005.bin,5.422560592,75.6387,75.5262,27.3504,79.944,0.007480311,0.276909351,0.189482927
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000006.bin,4.551815078,75.5782,75.5297,18.2363,81.7043,0.007508768,0.258908272,0.189930677
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000007.bin,4.253859348,75.3252,75.5442,22.5932,80.7739,0.007497378,0.26512289,0.190704584
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000008.bin,5.031972902,75.515,75.5333,21.5321,80.9828,0.007494734,0.272402287,0.190985918
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000009.bin,5.378093068,75.0347,75.561,21.8366,80.9218,0.007432573,0.251308203,0.188925982
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000010.bin,5.346549815,75.34,75.5434,18.1502,81.7248,0.007478043,0.263840199,0.189226389
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000011.bin,5.421665103,75.3427,75.5432,24.2811,80.461,0.007444599,0.264919281,0.190613031
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000012.bin,5.019134419,75.2526,75.5484,17.1901,81.9608,0.007475869,0.255506516,0.190280437
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000013.bin,5.800997827,75.9281,75.5096,20.4613,81.2043,0.007522193,0.257439613,0.191436529
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000014.bin,5.178546475,75.4973,75.5343,24.4214,80.4359,0.007451572,0.265015602,0.190308809
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000015.bin,5.050274697,75.9289,75.5096,24.4254,80.4352,0.00751862,0.260899305,0.191223621
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000016.bin,5.378913738,75.5961,75.5286,16.7804,82.0656,0.007473457,0.270673513,0.189870834
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000017.bin,5.733575717,75.0175,75.562,25.5876,80.2333,0.007432181,0.279649258,0.189047098
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000018.bin,5.104540409,75.056,75.5598,21.9308,80.9031,0.007433171,0.269268036,0.190966368
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000019.bin,5.406177719,75.6868,75.5234,22.0928,80.8711,0.007516465,0.254053354,0.190131664
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000020.bin,5.084136756,76.0605,75.502,21.8428,80.9205,0.007492389,0.249495745,0.191536665
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000021.bin,5.003994755,75.0363,75.5609,19.4151,81.4323,0.007470923,0.264515162,0.19095397
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000022.bin,6.174500096,75.1962,75.5517,27.0764,79.9877,0.007447488,0.289744854,0.190664053
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000023.bin,4.827429024,75.5389,75.5319,19.7298,81.3624,0.007493295,0.258641243,0.18979907
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000024.bin,5.237985744,75.4589,75.5365,23.4271,80.6164,0.007491742,0.271984816,0.190523148
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000025.bin,5.737661295,75.1258,75.5557,31.3052,79.3575,0.007412895,0.287329674,0.18914628
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000026.bin,5.679047407,75.1441,75.5547,21.5685,80.9754,0.007443692,0.263623714,0.189233303
