File,Bpp,D1_MSEF,D1_PSNR,D2_MSEF,D2_PSNR,Chamfer,Enc Time,Dec Time
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000001.bin,4.258069649,33.8892,79.013,10.3613,84.1595,0.005009768,0.599933147,0.186009169
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000002.bin,4.257031476,33.7291,79.0336,10.3348,84.1706,0.004990308,0.221505404,0.185493946
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000003.bin,4.247575482,33.7201,79.0347,10.3266,84.1741,0.004990493,0.218521118,0.186872959
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000004.bin,4.303491898,33.8558,79.0173,10.5992,84.0609,0.005002755,0.219404936,0.187734365
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000005.bin,4.279849887,33.7824,79.0267,10.5508,84.0808,0.004993547,0.219404221,0.184295177
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000006.bin,4.302133987,33.7735,79.0279,10.6194,84.0527,0.00499299,0.222074509,0.184121847
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000007.bin,4.402812962,33.7022,79.0371,10.6457,84.0419,0.004990752,0.219396114,0.184224844
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000008.bin,4.427629042,33.5975,79.0506,10.721,84.0113,0.00498665,0.219712973,0.184782743
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000009.bin,4.463591246,33.7054,79.0366,10.7895,83.9836,0.004991321,0.221636295,0.184577227
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000010.bin,4.512529358,33.6273,79.0467,10.656,84.0377,0.00498153,0.219985723,0.18742013
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000011.bin,4.561510053,33.6518,79.0435,10.4884,84.1065,0.004985178,0.215651512,0.183263063
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000012.bin,4.593800442,33.7917,79.0255,10.3962,84.1449,0.004995021,0.220523119,0.183016539
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000013.bin,4.621400786,33.8073,79.0235,10.47,84.1142,0.004998785,0.219251871,0.183226585
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000014.bin,4.575854911,33.7734,79.0279,10.5765,84.0702,0.004999676,0.214082241,0.183382034
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000015.bin,4.609993887,33.6989,79.0375,10.5324,84.0884,0.004988684,0.220077753,0.184846163
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000016.bin,4.705055128,33.7692,79.0284,10.6755,84.0298,0.004998188,0.229929447,0.193000078
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000017.bin,4.749121032,33.8121,79.0229,10.5702,84.0728,0.005000509,0.216121674,0.184072733
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000018.bin,4.766062689,33.8957,79.0122,10.6765,84.0294,0.005006516,0.218415737,0.183500051
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000019.bin,4.79377856,33.7632,79.0292,10.7552,83.9975,0.004997694,0.22118926,0.186616659
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000020.bin,4.849842875,33.7497,79.0309,10.8311,83.9669,0.00499584,0.219282389,0.183534622
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000021.bin,4.92073755,33.8431,79.0189,10.7426,84.0025,0.005001122,0.219330072,0.184419394
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000022.bin,4.980795188,33.8701,79.0155,10.5763,84.0703,0.005002049,0.219043016,0.194197178
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000023.bin,5.097090721,33.8538,79.0176,10.6243,84.0506,0.004995493,0.220910788,0.185635567
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000024.bin,5.087550477,33.9923,78.9998,10.6723,84.0311,0.004995406,0.220881701,0.184280872
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000025.bin,5.062849763,33.981,79.0013,10.5266,84.0908,0.004992404,0.219718695,0.186892748
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000026.bin,5.090963668,33.9417,79.0063,10.5497,84.0813,0.004996325,0.221176147,0.188033342
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000027.bin,5.230028751,33.7622,79.0293,10.1114,84.2655,0.004987201,0.217634916,0.184643507
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000028.bin,5.272599919,33.6435,79.0446,9.77821,84.411,0.004984306,0.223376989,0.186310053
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000029.bin,5.281133388,33.8122,79.0229,9.90918,84.3533,0.004999648,0.218664169,0.183912754
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000030.bin,5.250688186,33.9497,79.0053,9.85331,84.3778,0.005016767,0.21976161,0.185036659
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000031.bin,5.351110926,33.68,79.0399,9.73132,84.4319,0.004988817,0.218313217,0.184591293
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000032.bin,5.393436141,33.7192,79.0349,9.67789,84.4558,0.004988164,0.219384193,0.184257507
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000033.bin,5.344739663,33.6961,79.0378,9.81608,84.3943,0.004991417,0.220657587,0.185260773
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000034.bin,5.308009287,33.6675,79.0415,10.0398,84.2964,0.004988305,0.221156836,0.189556837
