File,Bpp,D1_MSEF,D1_PSNR,D2_MSEF,D2_PSNR,Chamfer,Enc Time,Dec Time
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000001.bin,3.750157615,298.131,69.5696,92.4699,74.6536,0.014636042,0.485605717,0.193309546
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000002.bin,4.522043359,300.314,69.5379,85.1304,75.0128,0.014698364,0.272032261,0.191591501
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000003.bin,4.475870989,297.098,69.5846,75.5176,75.5332,0.014744147,0.272755623,0.193045378
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000004.bin,4.477431046,299.278,69.5529,90.0646,74.7681,0.014611892,0.265499353,0.192864418
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000005.bin,4.531738162,299.397,69.5512,109.11,73.935,0.014448146,0.295883656,0.192706108
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000006.bin,3.679082079,300.082,69.5412,71.6783,75.7598,0.014874175,0.268183231,0.192513227
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000007.bin,3.4159371,301.783,69.5167,90.2864,74.7574,0.014884413,0.283014059,0.193072557
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000008.bin,4.123430271,301.421,69.5219,86.0866,74.9643,0.014784918,0.285095215,0.19268012
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000009.bin,4.501736197,301.672,69.5183,87.6921,74.884,0.014649189,0.266000509,0.191897869
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000010.bin,4.449429367,302.769,69.5025,71.2183,75.7877,0.014856305,0.270817995,0.191059351
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000011.bin,4.45701511,299.609,69.5481,95.6132,74.5085,0.014586779,0.274012566,0.193106413
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000012.bin,4.125862842,303.111,69.4976,69.0087,75.9246,0.014931947,0.267793417,0.192992926
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000013.bin,4.866258952,301.826,69.5161,81.1771,75.2193,0.014799921,0.268808603,0.193182945
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000014.bin,4.209612998,298.885,69.5586,97.0989,74.4415,0.014413411,0.279968023,0.192288876
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000015.bin,4.129034933,299.805,69.5452,96.7596,74.4567,0.014697756,0.2772789,0.191794872
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000016.bin,4.442172524,301.986,69.5138,65.7162,76.1369,0.01473602,0.276488066,0.193259716
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000017.bin,4.803162256,299.36,69.5517,101.558,74.2465,0.014440199,0.292737007,0.190187216
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000018.bin,4.196670014,297.437,69.5797,86.9475,74.9211,0.014467056,0.278575897,0.190474987
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000019.bin,4.432498902,302.143,69.5115,88.7923,74.8299,0.01472242,0.26714468,0.190795422
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000020.bin,4.094474774,301.573,69.5197,85.8083,74.9783,0.014430723,0.259630203,0.190897942
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000021.bin,4.119415729,300.173,69.5399,77.5455,75.4181,0.014808429,0.27654314,0.190926552
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000022.bin,5.25883538,298.523,69.5639,107.217,74.011,0.014404134,0.298247099,0.190618038
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000023.bin,3.916008522,296.587,69.5921,77.7233,75.4081,0.014622876,0.270610094,0.192499399
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000024.bin,4.393904555,304.598,69.4764,93.4079,74.6098,0.014905276,0.28412962,0.191365719
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000025.bin,4.854385335,301.341,69.5231,124.566,73.3596,0.014432809,0.3008461,0.191268682
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000026.bin,4.779033207,301.274,69.524,86.922,74.9223,0.0146096,0.274148464,0.190534353
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000027.bin,3.665522286,299.988,69.5426,98.4567,74.3812,0.014706121,0.280877352,0.191063404
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000028.bin,4.379858274,299.147,69.5548,72.8643,75.6885,0.014703284,0.267082691,0.191078186
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000029.bin,4.578151127,301.895,69.5151,93.4679,74.607,0.014613172,0.278384209,0.192778826
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000030.bin,4.512420766,300.242,69.5389,85.1762,75.0105,0.014613244,0.277252197,0.192908049
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000031.bin,4.00400534,299.54,69.5491,53.3427,77.0429,0.014766475,0.281890631,0.195639133
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000032.bin,5.221630488,299.563,69.5488,81.7485,75.1888,0.014788235,0.274115324,0.192566156
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000033.bin,4.329122047,299.243,69.5534,65.5852,76.1456,0.01484429,0.266545296,0.193053246
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000034.bin,3.526486133,301.726,69.5175,84.488,75.0457,0.014876443,0.267319918,0.190454245
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000035.bin,3.551359118,301.083,69.5268,89.9144,74.7753,0.014878002,0.272718668,0.190115929
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000036.bin,4.575578457,296.193,69.5979,68.7351,75.9419,0.014695905,0.270593405,0.191151857
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000037.bin,3.724965925,297.668,69.5763,70.5148,75.8308,0.014795394,0.264576912,0.193762541
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000038.bin,4.516233129,298.104,69.57,75.6124,75.5277,0.014454736,0.289808989,0.191007376
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000039.bin,4.794011852,299.036,69.5564,80.0872,75.278,0.014619909,0.281937838,0.191504955
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000040.bin,5.003765478,296.662,69.591,70.5851,75.8265,0.014686742,0.267279387,0.191809177
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000041.bin,3.873702494,300.396,69.5367,86.0026,74.9685,0.014659924,0.266140223,0.189803123
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000042.bin,4.073428762,300.245,69.5389,87.7295,74.8822,0.014825332,0.278494358,0.191051006
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000043.bin,4.614338386,299.755,69.546,77.6892,75.41,0.014519828,0.282462597,0.193202734
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000044.bin,3.799264936,297.541,69.5782,82.4861,75.1498,0.014778081,0.270115137,0.190672159
