File,Bpp,D1_MSEF,D1_PSNR,D2_MSEF,D2_PSNR,Chamfer,Enc Time,Dec Time
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000001.bin,3.279023687,838.17,65.0803,258.593,70.1875,0.023845122,0.482985973,0.192878008
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000002.bin,3.915875543,833.043,65.107,234.369,70.6146,0.023930726,0.27636075,0.191442728
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000003.bin,3.909627354,847.654,65.0314,211.403,71.0625,0.024387167,0.273811817,0.190477848
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000004.bin,3.892479613,833.585,65.1041,252.505,70.2909,0.023751105,0.269787788,0.192512274
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000005.bin,3.901005513,833.898,65.1025,303.489,69.4922,0.023089779,0.301074028,0.190671206
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000006.bin,3.133761722,856.22,64.9878,201.699,71.2666,0.024843662,0.266433239,0.189829826
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000007.bin,2.896399925,831.5,65.115,248.933,70.3528,0.024128106,0.283630133,0.192591667
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000008.bin,3.556758096,845.024,65.0449,236.912,70.5678,0.024214014,0.283168793,0.190174341
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000009.bin,3.910016218,840.98,65.0658,242.693,70.4631,0.02389743,0.268975735,0.190547705
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000010.bin,3.887880638,835.634,65.0935,195.609,71.3997,0.024155701,0.273778915,0.190561295
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000011.bin,3.845665582,845.448,65.0428,266.897,70.0502,0.023787768,0.273911715,0.189918041
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000012.bin,3.604322924,837.482,65.0839,193.349,71.4502,0.024323547,0.265693426,0.190165043
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000013.bin,4.26040074,846.371,65.038,229.116,70.7131,0.024119251,0.271089077,0.192576408
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000014.bin,3.579898009,835.028,65.0966,268.143,70.03,0.023225248,0.284010172,0.191803455
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000015.bin,3.569855914,835.518,65.0941,271.048,69.9832,0.023762464,0.279402971,0.189921856
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000016.bin,3.960200822,840.609,65.0677,182.461,71.7019,0.024036345,0.275171518,0.189592123
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000017.bin,4.239874863,818.322,65.1844,281.114,69.8248,0.022823768,0.296453953,0.191511154
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000018.bin,3.643321529,845.062,65.0448,241.735,70.4802,0.023869256,0.279736042,0.189861059
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000019.bin,3.774635241,831.436,65.1153,242.636,70.4641,0.023374059,0.271641731,0.189599991
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000020.bin,3.541952221,840.419,65.0687,239.054,70.5287,0.022918674,0.268907547,0.191954374
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000021.bin,3.570680735,849.945,65.0197,216.283,70.9634,0.024403118,0.277353048,0.190160275
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000022.bin,4.715317516,833.922,65.1024,302.307,69.5092,0.02330764,0.303408623,0.190279484
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000023.bin,3.360134767,832.584,65.1094,217.235,70.9443,0.024021094,0.272309303,0.190950155
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000024.bin,3.734526223,838.218,65.0801,258.214,70.1938,0.024083807,0.284085989,0.191618204
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000025.bin,4.368144284,839.754,65.0721,348.294,68.8942,0.023283859,0.304327965,0.191587925
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000026.bin,4.16804268,836.27,65.0902,239.371,70.5229,0.023544544,0.277999878,0.1910882
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000027.bin,3.15530744,839.391,65.074,276.301,69.8998,0.02404456,0.284263849,0.190187216
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000028.bin,3.776001263,830.2,65.1218,202.34,71.2528,0.023679944,0.272587538,0.190049648
