File,Bpp,D1_MSEF,D1_PSNR,D2_MSEF,D2_PSNR,Chamfer,Enc Time,Dec Time
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000001.bin,5.230208052,33.8534,79.0176,10.5315,84.0887,0.0050029,0.469335079,0.191800117
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000002.bin,5.93077422,33.745,79.0315,9.60443,84.4889,0.004986234,0.256017685,0.192207575
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000003.bin,5.992805755,33.796,79.025,8.60443,84.9664,0.004994271,0.255679131,0.192417622
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000004.bin,5.912724934,33.6952,79.038,10.1498,84.249,0.004987976,0.250292301,0.191509485
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000005.bin,5.926703134,33.9414,79.0063,12.3411,83.4001,0.005011275,0.285604477,0.190063
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000006.bin,5.12539731,33.6119,79.0487,8.08312,85.2378,0.004982025,0.25338912,0.191552877
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000007.bin,4.810517653,33.7732,79.0279,10.0973,84.2716,0.005000302,0.255664825,0.189712048
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000008.bin,5.562045605,33.7893,79.0258,9.67756,84.456,0.005000315,0.265876532,0.190059185
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000009.bin,5.995602296,33.7033,79.0369,9.81739,84.3937,0.004984173,0.251582146,0.190356731
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000010.bin,5.915382785,33.9422,79.0062,8.1589,85.1973,0.005005301,0.260356665,0.191251278
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000011.bin,5.971296832,33.7799,79.0271,10.8232,83.9701,0.004992234,0.256188631,0.191170216
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000012.bin,5.580756014,33.8532,79.0176,7.75294,85.419,0.005004995,0.249172926,0.189841509
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000013.bin,6.368391406,33.7401,79.0322,9.11939,84.714,0.004992791,0.255574703,0.191661596
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000014.bin,5.740351024,33.7282,79.0337,10.9309,83.9271,0.004992704,0.264818668,0.1916852
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000015.bin,5.570726651,33.7598,79.0296,10.9376,83.9244,0.004990216,0.259534359,0.191276073
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000016.bin,5.910178001,33.8647,79.0162,7.48034,85.5744,0.005001467,0.263794422,0.190268517
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000017.bin,6.279360785,33.618,79.0479,11.4464,83.727,0.004978076,0.277050495,0.192068815
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000018.bin,5.669052275,33.9244,79.0085,9.8951,84.3594,0.005004505,0.265001059,0.18911767
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000019.bin,5.963089836,33.9346,79.0072,9.91594,84.3503,0.005009917,0.248444319,0.189438343
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000020.bin,5.65067565,33.7454,79.0315,9.72157,84.4363,0.004993173,0.24477458,0.192008972
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000021.bin,5.599325059,33.9547,79.0046,8.77573,84.8808,0.005014554,0.261172771,0.192118168
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000022.bin,6.761310787,33.633,79.046,12.1133,83.481,0.004983419,0.285578728,0.189579725
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000023.bin,5.437368082,33.7703,79.0283,8.81501,84.8614,0.004992063,0.252494812,0.189076424
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000024.bin,5.752628608,33.9461,79.0057,10.5299,84.0894,0.005009931,0.272296906,0.191865206
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000025.bin,6.285569471,33.9346,79.0072,14.1063,82.8195,0.005008292,0.284325123,0.190765142
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000026.bin,6.270645273,33.8051,79.0238,9.68091,84.4545,0.004997776,0.261910439,0.189135075
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000027.bin,5.066324347,33.8346,79.02,11.2052,83.8194,0.005002076,0.260150433,0.191622734
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000028.bin,5.934190008,33.7646,79.029,8.28178,85.1324,0.005000916,0.248873711,0.189418077
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000029.bin,6.072457998,33.9538,79.0048,10.5068,84.0989,0.005009395,0.260042429,0.190982342
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000030.bin,6.003960396,33.7767,79.0275,9.60528,84.4885,0.004993495,0.261373281,0.189570189
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000031.bin,5.430618603,33.8301,79.0206,6.10286,86.4583,0.004998178,0.262749672,0.189225197
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000032.bin,6.748097626,33.9209,79.009,9.26447,84.6454,0.005005551,0.257072449,0.189219713
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000033.bin,5.768339149,33.7641,79.0291,7.49822,85.5641,0.004994252,0.254698992,0.190595865
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000034.bin,5.028758241,33.7695,79.0284,9.51645,84.5289,0.004992205,0.248177052,0.191514492
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000035.bin,5.027905658,33.8255,79.0212,10.1236,84.2603,0.005003294,0.251446724,0.189020872
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000036.bin,6.082257915,33.7685,79.0285,7.83951,85.3708,0.004993439,0.254328489,0.189672947
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000037.bin,5.193670311,33.9974,78.9992,8.12668,85.2145,0.005018454,0.243573666,0.188932419
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000038.bin,5.946056734,33.7631,79.0292,8.51503,85.0118,0.00499552,0.273857355,0.191138506
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000039.bin,6.248300239,33.8966,79.0121,9.06948,84.7378,0.00501711,0.266215801,0.18917346
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000040.bin,6.542535737,33.7744,79.0278,8.11281,85.2219,0.004994314,0.256613731,0.191093445
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000041.bin,5.331789421,33.7199,79.0348,9.66629,84.461,0.004991409,0.245438576,0.188730955
/home/haoran/Dataset/LiDAR-CS/VLD-64/bin/000042.bin,5.496937048,33.6497,79.0438,9.858,84.3758,0.004983922,0.263734341,0.189538002
