File,Bpp,D1_MSEF,D1_PSNR,D2_MSEF,D2_PSNR,Chamfer,Enc Time,Dec Time
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000001.bin,4.613432509,75.6486,75.5256,23.0163,80.6933,0.007506286,0.727775812,0.18172884
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000002.bin,4.655121188,75.6834,75.5236,23.388,80.6237,0.007511457,0.355796814,0.179076672
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000003.bin,4.65419534,75.7102,75.5221,23.2582,80.6479,0.007508394,0.357699871,0.191392422
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000004.bin,4.672438124,75.4151,75.5391,23.5943,80.5856,0.007489962,0.353533983,0.180844069
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000005.bin,4.660375281,74.8035,75.5744,23.082,80.6809,0.007448887,0.344178915,0.181996584
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000006.bin,4.723706949,75.4369,75.5378,23.736,80.5596,0.007491231,0.349993706,0.179914236
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000007.bin,4.754798046,75.5404,75.5318,23.9194,80.5261,0.007504318,0.341550589,0.179158449
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000008.bin,4.788194938,75.6614,75.5249,24.063,80.5001,0.00750391,0.35094738,0.192101479
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000009.bin,4.841672769,75.4144,75.5391,24.0835,80.4964,0.007493198,0.351124048,0.180842876
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000010.bin,4.903094047,75.6644,75.5247,23.833,80.5419,0.007499479,0.35009551,0.179675341
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000011.bin,4.975297497,75.3978,75.5401,23.4204,80.6177,0.007494917,0.345998287,0.180344582
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000012.bin,5.007186552,75.301,75.5456,23.2264,80.6538,0.007474564,0.346165657,0.17911768
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000013.bin,4.973758413,75.604,75.5282,23.461,80.6102,0.007489141,0.34562254,0.179133177
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000014.bin,4.986749016,75.6991,75.5227,23.6827,80.5693,0.007493152,0.34904623,0.178983927
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000015.bin,5.015717113,75.1283,75.5556,23.4693,80.6086,0.007457007,0.355299473,0.179302216
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000016.bin,5.076679842,75.2029,75.5513,23.8845,80.5325,0.007456905,0.352684736,0.179316998
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000017.bin,5.119195418,75.2545,75.5483,23.5328,80.5969,0.007459057,0.348702908,0.183241606
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000018.bin,5.201764774,75.9821,75.5065,23.7042,80.5654,0.007505078,0.351099014,0.180809736
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000019.bin,5.246551796,75.9242,75.5098,24.1486,80.4847,0.007505485,0.356106997,0.180839062
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000020.bin,5.386528214,75.366,75.5419,24.0511,80.5023,0.007457775,0.359664679,0.180717707
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000021.bin,5.448437813,75.3547,75.5425,23.9143,80.527,0.0074497,0.359242678,0.19586134
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000022.bin,5.49527585,76.0339,75.5036,23.7886,80.5499,0.007466793,0.35656929,0.179671764
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000023.bin,5.557841281,75.74,75.5204,23.6536,80.5747,0.007421376,0.35710907,0.179389238
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000024.bin,5.530200189,75.5698,75.5302,23.6701,80.5716,0.007389087,0.359892368,0.181066513
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000025.bin,5.531812312,75.4446,75.5374,23.3565,80.6296,0.00737644,0.354578257,0.180282831
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000026.bin,5.630077509,75.2282,75.5498,23.3277,80.6349,0.007397854,0.360647917,0.179913998
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000027.bin,5.756064317,75.4911,75.5347,22.5476,80.7826,0.007442391,0.366121054,0.179176092
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000028.bin,5.821577908,75.2977,75.5458,21.7728,80.9345,0.007456033,0.364181519,0.179705143
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000029.bin,5.838045243,75.8407,75.5146,21.859,80.9173,0.007518256,0.362173319,0.180642605
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000030.bin,5.820160978,75.4267,75.5384,21.8818,80.9128,0.00749111,0.366032124,0.181534052
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000031.bin,5.892855283,75.4541,75.5368,21.7139,80.9463,0.007496241,0.371230364,0.181159735
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000032.bin,5.906724106,75.3253,75.5442,21.535,80.9822,0.007479889,0.358075619,0.183465481
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000033.bin,5.832214556,75.6423,75.526,22.0051,80.8884,0.007505004,0.357873678,0.179102898
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000034.bin,5.798732403,75.1644,75.5535,22.3816,80.8147,0.007472318,0.351261854,0.181125164
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000035.bin,5.830369728,75.3186,75.5446,22.2926,80.832,0.007472798,0.357266426,0.181194067
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000036.bin,5.949850221,75.3904,75.5405,22.5316,80.7857,0.007482848,0.370354652,0.181135178
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000037.bin,5.957580518,75.2921,75.5461,22.566,80.7791,0.007457687,0.357764006,0.180395842
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000038.bin,5.970938467,75.7579,75.5194,22.5894,80.7746,0.007502778,0.357323885,0.179225206
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000039.bin,6.073867157,75.2761,75.5471,22.2783,80.8348,0.007451562,0.364358187,0.181200504
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000040.bin,6.072428536,75.555,75.531,21.8855,80.9121,0.00747494,0.351992846,0.181324005
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000041.bin,6.201373821,75.5689,75.5302,21.319,81.026,0.007469005,0.36907649,0.180247784
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000042.bin,6.239868079,75.4585,75.5366,20.6016,81.1746,0.007467057,0.386181116,0.180508852
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000043.bin,6.292130071,75.3722,75.5415,20.2649,81.2462,0.007469335,0.36422801,0.181290388
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000044.bin,6.416997203,75.5067,75.5338,19.7458,81.3589,0.007475157,0.388130665,0.182036877
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000045.bin,6.407725777,75.2869,75.5464,19.7886,81.3495,0.007469663,0.382599354,0.179224968
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000046.bin,6.378733306,75.6068,75.528,19.6599,81.3778,0.007500314,0.377295256,0.180887461
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000047.bin,6.424384525,75.4249,75.5385,19.5233,81.4081,0.007484377,0.379753828,0.179228544
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000048.bin,6.446253445,75.3062,75.5453,19.3537,81.446,0.007478787,0.36930728,0.180490255
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000049.bin,6.617625385,75.3669,75.5418,18.7396,81.586,0.007479903,0.378829956,0.179380417
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000050.bin,6.786542031,75.5569,75.5309,18.5776,81.6237,0.007485798,0.37945652,0.181596756
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000051.bin,6.916779288,75.4578,75.5366,18.8106,81.5696,0.00746672,0.39235568,0.181453228
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000052.bin,6.879047651,75.6741,75.5242,19.275,81.4637,0.007494905,0.390397072,0.180920839
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000053.bin,6.844543147,75.1534,75.5542,19.1169,81.4995,0.007459918,0.382961273,0.180780649
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000054.bin,6.792183086,75.1694,75.5532,19.9248,81.3197,0.007454808,0.387377977,0.187150717
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000055.bin,6.687930057,75.3027,75.5455,20.4824,81.1998,0.007443588,0.383550882,0.18001771
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000056.bin,6.681831954,76.0016,75.5054,21.5909,80.9709,0.007460656,0.394752979,0.179415941
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000057.bin,6.639731116,75.475,75.5356,22.5514,80.7819,0.007394401,0.405932665,0.180860996
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000058.bin,6.499348676,75.3865,75.5407,23.8861,80.5322,0.007367096,0.416838169,0.181306839
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000059.bin,6.397071248,75.2471,75.5487,25.1603,80.3065,0.007341255,0.432889938,0.181273222
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000060.bin,6.22408701,75.5729,75.53,26.8847,80.0186,0.007350181,0.432515383,0.180249214
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000061.bin,5.901826773,75.9053,75.5109,28.1202,79.8235,0.00735182,0.415957212,0.180098057
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000062.bin,5.746358694,75.3146,75.5448,29.8345,79.5665,0.007320334,0.428100109,0.192037821
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000063.bin,5.379232911,75.9321,75.5094,30.9345,79.4092,0.007331506,0.411112547,0.180737257
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000064.bin,5.291134752,75.636,75.5264,31.0514,79.3928,0.007326634,0.405479193,0.179455996
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000065.bin,5.346808137,75.4997,75.5342,29.9901,79.5439,0.007347611,0.410312891,0.181203842
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000066.bin,5.395775664,75.1782,75.5527,29.0779,79.678,0.007364844,0.39703846,0.180513382
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000067.bin,5.313504171,75.6447,75.5258,29.1634,79.6653,0.007416349,0.392300844,0.18117547
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000068.bin,5.381567978,75.5629,75.5306,28.5907,79.7514,0.007455731,0.392828465,0.179578781
