File,Bpp,D1_MSEF,D1_PSNR,D2_MSEF,D2_PSNR,Chamfer
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000053.bin,4.850536286,528.679,67.0817,79.089,75.3325,0.019381637
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000054.bin,4.924925206,531.021,67.0625,83.1166,75.1168,0.019425286
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000055.bin,4.941573321,531.092,67.0619,85.4785,74.9951,0.019415345
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000056.bin,4.935334065,533.851,67.0394,88.2701,74.8555,0.019471662
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000057.bin,4.996000606,534.586,67.0335,94.271,74.5699,0.019489371
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000058.bin,4.932714296,532.999,67.0464,97.0493,74.4437,0.019446669
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000059.bin,4.911618898,535.821,67.0234,102.136,74.2218,0.019496184
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000060.bin,4.972260749,537.064,67.0134,101.237,74.2602,0.01951332
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000061.bin,4.903377143,535.629,67.025,101.815,74.2355,0.019467086
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000062.bin,4.965154867,534.312,67.0357,99.0453,74.3553,0.019444466
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000063.bin,4.86249871,534.965,67.0304,99.555,74.333,0.019466319
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000064.bin,4.873085765,536.569,67.0174,100.114,74.3087,0.019503548
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000065.bin,4.894555052,531.789,67.0562,99.2557,74.3461,0.01939561
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000066.bin,4.868965675,533.007,67.0463,99.2341,74.347,0.019433227
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000067.bin,4.839836526,535.253,67.028,99.7622,74.324,0.019456668
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000068.bin,4.895701586,533.059,67.0459,98.4629,74.3809,0.019429351
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000069.bin,4.858723114,531.449,67.059,99.6316,74.3297,0.019408993
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000070.bin,4.871599056,531.32,67.0601,100.094,74.3096,0.019396773
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000071.bin,4.825034789,535.541,67.0257,100.201,74.3049,0.019487391
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000072.bin,4.789141457,534.64,67.033,101.094,74.2664,0.019461646
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000073.bin,4.84050587,534.183,67.0367,99.6046,74.3308,0.019470672
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000074.bin,4.795202723,535.008,67.03,99.2096,74.3481,0.019504009
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000075.bin,4.751773369,538.453,67.0022,99.7338,74.3252,0.019558403
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000076.bin,4.821617955,532.015,67.0544,99.742,74.3249,0.019393389
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000077.bin,4.808959453,536.57,67.0174,100.551,74.2898,0.019521167
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000078.bin,4.813536379,533.719,67.0405,100.171,74.3062,0.019438231
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000079.bin,4.801512543,530.642,67.0656,101.042,74.2686,0.019404709
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000080.bin,4.792769703,535.07,67.0295,99.7857,74.323,0.019497875
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000081.bin,4.795737123,536.747,67.0159,100.283,74.3014,0.019539142
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000082.bin,4.817020706,533.585,67.0416,98.652,74.3726,0.019468803
