File,Bpp,D1_MSEF,D1_PSNR,D2_MSEF,D2_PSNR,Chamfer,Enc Time,Dec Time
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000001.bin,2.493983811,835.839,65.0924,254.768,70.2522,0.023408332,0.620736837,0.186252356
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000002.bin,2.49813059,828.433,65.1311,253.18,70.2793,0.023228751,0.21956563,0.184430122
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000003.bin,2.497328286,837.832,65.0821,256.718,70.2191,0.02339436,0.216574669,0.186553001
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000004.bin,2.494310278,847.088,65.0343,263.392,70.1076,0.023536144,0.21624732,0.182748079
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000005.bin,2.503637728,830.536,65.1201,257.592,70.2043,0.023189773,0.218771696,0.187297821
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000006.bin,2.546638267,827.904,65.1338,262.341,70.125,0.023125421,0.216203928,0.186486959
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000007.bin,2.599517662,841.857,65.0613,266.895,70.0502,0.023325574,0.217524529,0.183739901
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000008.bin,2.629346216,836.389,65.0896,265.772,70.0685,0.023220237,0.217365742,0.183672428
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000009.bin,2.627695061,829.808,65.1239,266.19,70.0617,0.023057504,0.218309879,0.184468269
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000010.bin,2.663943633,847.571,65.0319,266.454,70.0574,0.023335578,0.214666367,0.185642242
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000011.bin,2.684366024,839.446,65.0737,260.429,70.1567,0.023126902,0.214676142,0.182135582
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000012.bin,2.690464196,833.462,65.1048,258.456,70.1898,0.022946555,0.216347456,0.182120085
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000013.bin,2.68845576,821.722,65.1664,256.477,70.2232,0.022680777,0.220504761,0.183592081
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000014.bin,2.711091373,833.185,65.1062,263.132,70.1119,0.022797998,0.218594313,0.183593512
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000015.bin,2.707777743,824.466,65.1519,259.515,70.172,0.022593493,0.218878746,0.183773756
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000016.bin,2.764135636,830.757,65.1189,263.145,70.1117,0.022609658,0.216984034,0.1876719
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000017.bin,2.828974137,841.355,65.0639,259.185,70.1775,0.022742594,0.225208282,0.187568903
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000018.bin,2.849962797,839.867,65.0715,262.882,70.116,0.022612878,0.211292744,0.185741425
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000019.bin,2.846937492,839.766,65.0721,266.812,70.0516,0.022456505,0.216427565,0.182780981
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000020.bin,2.904305969,832.307,65.1108,263.108,70.1123,0.022236896,0.215778112,0.182143688
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000021.bin,2.983814749,832.948,65.1075,260.988,70.1474,0.022051046,0.21925807,0.184720516
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000022.bin,3.055765164,830.733,65.119,262.551,70.1215,0.021898195,0.214339018,0.183228254
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000023.bin,3.070752281,825.701,65.1454,256.738,70.2187,0.02163956,0.217125416,0.183262348
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000024.bin,3.005842426,832.805,65.1082,256.579,70.2214,0.021798393,0.218243361,0.185565472
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000025.bin,3.00912613,827.249,65.1373,252.559,70.29,0.021704419,0.219812393,0.183396101
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000026.bin,3.046173308,827.355,65.1367,258.167,70.1946,0.021708154,0.218326807,0.186383009
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000027.bin,3.146587158,839.55,65.0732,247.001,70.3866,0.021972887,0.214467049,0.184704065
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000028.bin,3.20302252,829.39,65.126,241.274,70.4885,0.021941349,0.218221188,0.183388233
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000029.bin,3.136466173,838.106,65.0807,241.952,70.4763,0.022305145,0.219126225,0.184426069
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000030.bin,3.129044075,846.226,65.0388,244.445,70.4318,0.022631713,0.212866306,0.182772875
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000031.bin,3.17571692,835.513,65.0941,238.029,70.5473,0.022523602,0.21733427,0.182869196
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000032.bin,3.213002851,828.84,65.1289,238.32,70.542,0.02253631,0.219871521,0.18430829
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000033.bin,3.194771405,847.766,65.0309,245.805,70.4077,0.022897694,0.216685057,0.182717323
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000034.bin,3.217185768,842.486,65.058,250.885,70.3189,0.022863091,0.217658758,0.183160543
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000035.bin,3.20056801,835.338,65.095,247.795,70.3727,0.022647588,0.214720964,0.186198235
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000036.bin,3.204642102,830.115,65.1223,246.398,70.3973,0.022593019,0.215076447,0.182940006
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000037.bin,3.23737104,836.328,65.0899,248.533,70.3598,0.02263856,0.217679024,0.183496714
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000038.bin,3.256150658,843.182,65.0544,249.857,70.3367,0.022786101,0.24836874,0.183925152
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000039.bin,3.312239433,830.732,65.119,246.057,70.4033,0.022508167,0.217864752,0.184385061
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000040.bin,3.347304887,835.829,65.0925,243.214,70.4538,0.022585902,0.220765829,0.192415476
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000041.bin,3.424519216,829.005,65.1281,231.785,70.6628,0.022462879,0.214708567,0.185099363
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000042.bin,3.42631234,837.19,65.0854,230.619,70.6847,0.022587148,0.219461441,0.185462952
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000043.bin,3.429636691,827.687,65.135,221.54,70.8591,0.022547976,0.216963291,0.182729959
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000044.bin,3.52007146,826.904,65.1391,217.942,70.9302,0.02255388,0.214759111,0.183170795
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000045.bin,3.535859068,829.069,65.1277,217.835,70.9324,0.022678389,0.217971087,0.184460402
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000046.bin,3.513849488,825.138,65.1484,213.271,71.0243,0.022708865,0.218916178,0.186370611
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000047.bin,3.590578706,834.462,65.0996,218.166,70.9258,0.022926666,0.218250513,0.183739901
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000048.bin,3.612588937,828.663,65.1299,213.016,71.0295,0.022789179,0.226160049,0.186103106
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000049.bin,3.753175257,830.597,65.1197,206.049,71.1739,0.022863359,0.21930933,0.183818579
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000050.bin,3.918057096,831.846,65.1132,205.006,71.196,0.0228546,0.215901375,0.183910608
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000051.bin,3.930528409,824.3,65.1528,204.065,71.216,0.02260788,0.216958284,0.192248821
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000052.bin,3.944295734,821.06,65.1699,209.776,71.0961,0.02255365,0.216861486,0.183844566
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000053.bin,3.865300943,825.692,65.1455,209.407,71.1037,0.022517409,0.217741966,0.18457818
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000054.bin,3.900524586,826.338,65.1421,217.334,70.9424,0.022333176,0.217827559,0.18333745
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000055.bin,3.851187103,835.865,65.0923,225.585,70.7805,0.022258689,0.216327906,0.182507753
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000056.bin,3.863978557,838.006,65.0812,236.567,70.5741,0.022052763,0.224657774,0.188914776
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000057.bin,3.979196887,836.786,65.0875,248.656,70.3577,0.021718142,0.217303991,0.183370113
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000058.bin,3.902406966,833.05,65.1069,260.381,70.1575,0.021422493,0.216784954,0.18236351
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000059.bin,3.742701586,828.075,65.1329,277.364,69.8831,0.021168122,0.216465473,0.18481946
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000060.bin,3.660212836,840.812,65.0667,296.158,69.5984,0.021179712,0.219865561,0.188692808
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000061.bin,3.443692733,826.933,65.1389,303.527,69.4917,0.020816046,0.218841076,0.183987856
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000062.bin,3.322338693,830.794,65.1187,325.07,69.1939,0.020978614,0.217170477,0.183260441
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000063.bin,3.12404563,839.973,65.071,337.276,69.0338,0.021222235,0.213645697,0.182055235
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000064.bin,3.031294326,837.154,65.0856,341.851,68.9753,0.021248978,0.216409445,0.183692932
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000065.bin,3.057611364,838.594,65.0781,333.421,69.0837,0.021510441,0.217763901,0.185081005
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000066.bin,3.052981916,838.962,65.0762,322.402,69.2297,0.021734626,0.218088388,0.183373451
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000067.bin,3.06672072,842.752,65.0566,322.371,69.2301,0.021945857,0.218818188,0.184917212
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000068.bin,3.021137834,831.47,65.1152,315.761,69.3201,0.021956154,0.215442181,0.184741497
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000069.bin,2.891198978,831.301,65.1161,312.697,69.3624,0.022000461,0.215059996,0.182163477
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000070.bin,2.8196824,830.501,65.1202,304.124,69.4831,0.022017511,0.217053175,0.18305707
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000071.bin,2.95381636,841.48,65.0632,299.519,69.5494,0.022123329,0.217439413,0.183961153
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000072.bin,3.015563377,831.055,65.1173,282.938,69.7967,0.021752909,0.221529961,0.184239626
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000073.bin,3.071562132,833.692,65.1036,283.437,69.7891,0.021599003,0.216472626,0.18219018
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000074.bin,2.993573728,838.579,65.0782,296.004,69.6007,0.021518808,0.218881369,0.187027454
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000075.bin,3.057575024,845.386,65.0431,303.691,69.4893,0.02138213,0.217128038,0.183229446
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000076.bin,3.116540521,846.271,65.0385,310.968,69.3865,0.021320693,0.220589161,0.185609341
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000077.bin,3.113664596,835.886,65.0922,310.2,69.3972,0.020967788,0.216849804,0.182152033
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000078.bin,3.154526783,831.657,65.1142,312.887,69.3598,0.020686519,0.21655035,0.182555914
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000079.bin,3.239410538,835.242,65.0955,316.743,69.3066,0.020667362,0.214569092,0.185966969
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000080.bin,3.306719252,832.265,65.111,317.371,69.298,0.020492388,0.225657463,0.185026407
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000081.bin,3.427753349,842.509,65.0579,315.309,69.3263,0.020641964,0.216727257,0.182403564
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000082.bin,3.414017986,840.493,65.0683,305.621,69.4618,0.020600832,0.21830368,0.185734272
