File,Bpp,D1_MSEF,D1_PSNR,D2_MSEF,D2_PSNR,Chamfer,Enc Time,Dec Time
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000001.bin,3.36469044,133.366,73.0632,40.8531,78.2014,0.009938819,0.602748394,0.185671806
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000002.bin,3.367132274,133.798,73.0491,41.2779,78.1565,0.009943831,0.220466614,0.18441987
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000003.bin,3.383917781,134.632,73.0222,41.3805,78.1457,0.009979303,0.215401173,0.184047937
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000004.bin,3.393616702,134.404,73.0295,41.9079,78.0907,0.009974687,0.217716217,0.188015699
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000005.bin,3.37765324,133.842,73.0477,41.6287,78.1197,0.009935293,0.21838069,0.185335398
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000006.bin,3.416870956,133.76,73.0504,42.289,78.0514,0.00992605,0.220799208,0.183863401
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000007.bin,3.473967939,134.544,73.025,42.5386,78.0258,0.00996261,0.218317986,0.184261084
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000008.bin,3.538514624,133.776,73.0499,42.386,78.0414,0.009918804,0.221515894,0.182983875
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000009.bin,3.566593442,133.924,73.0451,42.6648,78.0129,0.009923221,0.220908403,0.184218645
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000010.bin,3.640886347,133.263,73.0665,42.11,78.0698,0.009881148,0.218069792,0.18377018
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000011.bin,3.696512105,134.038,73.0413,41.6892,78.1134,0.009913065,0.217496872,0.183607101
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000012.bin,3.687986429,134.895,73.0137,41.9066,78.0908,0.00995521,0.220845222,0.184997797
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000013.bin,3.66394303,133.993,73.0428,41.7415,78.108,0.009905107,0.214550972,0.184234381
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000014.bin,3.63698708,133.874,73.0467,41.8755,78.094,0.009890901,0.219994307,0.184086084
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000015.bin,3.692537221,134.279,73.0336,42.1031,78.0705,0.009897868,0.218158722,0.184368372
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000016.bin,3.744123154,134.261,73.0341,42.806,77.9986,0.009903301,0.215484142,0.182786226
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000017.bin,3.80490553,133.544,73.0574,41.6966,78.1126,0.009864168,0.214856863,0.184074402
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000018.bin,3.839158274,133.799,73.0491,42.2948,78.0508,0.009867453,0.21808219,0.184570313
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000019.bin,3.842200143,134.048,73.041,42.5474,78.0249,0.009871073,0.218767166,0.185727358
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000020.bin,3.890485249,133.526,73.058,42.6926,78.0101,0.009822894,0.219401836,0.183187008
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000021.bin,3.991112328,133.117,73.0713,41.9426,78.0871,0.009779135,0.218487024,0.184227705
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000022.bin,4.037708176,133.398,73.0622,41.7139,78.1108,0.009747848,0.218320847,0.188510656
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000023.bin,4.107333448,133.329,73.0644,41.739,78.1082,0.009701659,0.219064474,0.184263945
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000024.bin,4.071054214,134.743,73.0186,42.0008,78.0811,0.009750377,0.216821671,0.183381319
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000025.bin,4.047266466,133.366,73.0632,41.0927,78.176,0.009684776,0.218967438,0.184715271
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000026.bin,4.132977412,133.224,73.0678,41.6001,78.1227,0.009710405,0.218137264,0.189651489
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000027.bin,4.218166329,134.003,73.0425,40.0498,78.2876,0.009791153,0.217733383,0.182746887
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000028.bin,4.228302167,134.848,73.0152,39.0322,78.3994,0.009885868,0.218648672,0.184004545
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000029.bin,4.218076023,134.042,73.0412,38.7661,78.4291,0.009904927,0.220031977,0.184839249
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000030.bin,4.193550413,133.428,73.0612,38.6658,78.4404,0.009904694,0.214556694,0.184625149
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000031.bin,4.285288695,134.043,73.0412,38.587,78.4492,0.009931089,0.218740702,0.191460609
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000032.bin,4.314082954,133.673,73.0532,38.4545,78.4642,0.009916268,0.222096443,0.184870958
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000033.bin,4.321084018,133.733,73.0512,39.0099,78.4019,0.009917821,0.217818737,0.182972193
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000034.bin,4.333925994,134.015,73.0421,39.9334,78.3003,0.009930534,0.220348835,0.188677549
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000035.bin,4.273772358,133.798,73.0491,39.8184,78.3128,0.009910052,0.214913368,0.183176517
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000036.bin,4.341286633,133.339,73.0641,39.9737,78.2959,0.009887942,0.221408606,0.184813261
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000037.bin,4.389086148,133.651,73.0539,39.9329,78.3003,0.009877985,0.218827248,0.184332132
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000038.bin,4.403336306,134.131,73.0384,39.7964,78.3152,0.009896922,0.212173462,0.183928967
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000039.bin,4.468406406,133.591,73.0559,39.7632,78.3188,0.009861029,0.221448183,0.18482399
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000040.bin,4.501131696,133.904,73.0457,39.1003,78.3918,0.009869187,0.217568636,0.183582306
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000041.bin,4.570654417,133.061,73.0731,37.4906,78.5744,0.009838374,0.213794708,0.184703827
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000042.bin,4.582228706,133.224,73.0678,36.6232,78.6761,0.009842298,0.21936512,0.183271408
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000043.bin,4.575023832,133.177,73.0693,35.9112,78.7613,0.009841287,0.217660666,0.185811758
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000044.bin,4.652622848,134.104,73.0392,35.0548,78.8662,0.009902794,0.222307205,0.18418169
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000045.bin,4.703470232,134.355,73.0311,35.3457,78.8303,0.00993371,0.216888905,0.185570717
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000046.bin,4.68105271,133.678,73.053,34.6611,78.9152,0.009921321,0.219650745,0.184812546
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000047.bin,4.718320367,133.963,73.0438,34.7557,78.9034,0.009931309,0.213875055,0.185218096
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000048.bin,4.784821486,133.853,73.0474,34.5063,78.9347,0.009920158,0.219344854,0.184985638
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000049.bin,4.905804326,133.191,73.0689,33.1273,79.1118,0.009875491,0.221327066,0.185806513
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000050.bin,5.030547348,133.995,73.0427,33.0118,79.127,0.009909638,0.215282917,0.185038805
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000051.bin,5.13526856,133.738,73.0511,33.1658,79.1067,0.009885406,0.21374011,0.183826208
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000052.bin,5.122533573,133.037,73.0739,33.7244,79.0342,0.009837809,0.219052553,0.185261011
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000053.bin,5.044144307,133.89,73.0462,34.0379,78.994,0.009899035,0.226274014,0.186442137
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000054.bin,5.00531504,133.091,73.0722,35.1513,78.8542,0.009832492,0.216716766,0.184335232
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000055.bin,4.92872755,133.506,73.0586,36.3006,78.7145,0.009802937,0.218709469,0.186626434
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000056.bin,4.871786505,134.1,73.0393,37.9546,78.521,0.009779629,0.220596552,0.184211969
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000057.bin,4.924346954,134.052,73.0409,39.6777,78.3282,0.009721169,0.221291542,0.184418678
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000058.bin,4.856462194,133.671,73.0533,42.3817,78.0419,0.009652362,0.216715097,0.182761192
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000059.bin,4.720172721,132.974,73.076,44.4858,77.8314,0.009559122,0.216797113,0.183694601
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000060.bin,4.637475974,133.867,73.0469,47.5017,77.5465,0.009583228,0.215025425,0.184476852
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000061.bin,4.417726042,133.989,73.043,49.4646,77.3707,0.009562262,0.228478909,0.186332226
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000062.bin,4.324976489,133.836,73.0479,52.5341,77.1092,0.009532905,0.217858553,0.18389082
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000063.bin,4.119195185,133.922,73.0451,54.6794,76.9354,0.009543163,0.218962669,0.187714815
