File,Bpp,D1_MSEF,D1_PSNR,D2_MSEF,D2_PSNR,Chamfer,Enc Time,Dec Time
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000001.bin,2.969312464,299.176,69.5544,91.4431,74.7021,0.014589927,0.594301939,0.187810898
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000002.bin,2.969760416,301.129,69.5261,92.6854,74.6435,0.014643009,0.218167067,0.183338642
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000003.bin,3.033229128,300.527,69.5348,92.3242,74.6605,0.014603729,0.2161448,0.181935787
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000004.bin,3.053814666,301.659,69.5185,93.6757,74.5974,0.014624755,0.215667963,0.186236858
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000005.bin,3.008576432,301.516,69.5205,93.3695,74.6116,0.014567192,0.21351099,0.185561419
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000006.bin,3.069244062,301.503,69.5207,94.8681,74.5424,0.014597086,0.220172405,0.185259342
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000007.bin,3.085341386,303.493,69.4921,95.8697,74.4968,0.014649445,0.216908693,0.182963848
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000008.bin,3.082631376,296.167,69.5983,94.4528,74.5615,0.014397291,0.216460466,0.18355155
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000009.bin,3.130827435,299.981,69.5427,96.1508,74.4841,0.014510684,0.216199636,0.186882973
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000010.bin,3.169692638,299.629,69.5478,94.4806,74.5602,0.014476688,0.21554184,0.184432507
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000011.bin,3.22568732,301.135,69.526,93.9567,74.5844,0.014514821,0.216830015,0.183933735
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000012.bin,3.210034442,301.434,69.5217,92.7762,74.6393,0.014491448,0.217489719,0.186718702
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000013.bin,3.199785951,301.741,69.5173,93.6754,74.5974,0.014496562,0.214665651,0.183956146
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000014.bin,3.181805976,301.13,69.5261,94.9892,74.5369,0.014447735,0.218887329,0.185431242
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000015.bin,3.213046136,299.687,69.547,93.8494,74.5893,0.014372215,0.213281631,0.18276453
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000016.bin,3.223548991,300.155,69.5402,95.0352,74.5348,0.014364191,0.217508316,0.183992624
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000017.bin,3.301040156,299.662,69.5473,94.177,74.5742,0.01432164,0.217090368,0.183278561
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000018.bin,3.367154669,300.319,69.5378,94.5927,74.5551,0.014327013,0.215801716,0.185061693
