File,Bpp,D1_MSEF,D1_PSNR,D2_MSEF,D2_PSNR,Chamfer
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000021.bin,7.396817708,8.81591,84.861,2.80776,89.83,0.002502432
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000022.bin,7.477697123,8.79941,84.8691,2.75323,89.9152,0.002501027
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000023.bin,7.53176106,8.79384,84.8719,2.76258,89.9005,0.002499449
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000024.bin,7.493169516,8.78389,84.8768,2.75952,89.9053,0.002496052
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000025.bin,7.442789496,8.78844,84.8745,2.73002,89.952,0.002500718
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000026.bin,7.498879705,8.7813,84.8781,2.74623,89.9263,0.002499469
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000027.bin,7.683100841,8.7802,84.8786,2.63404,90.1074,0.002497593
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000028.bin,7.723643156,8.7628,84.8872,2.55275,90.2436,0.002494669
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000029.bin,7.671621023,8.7925,84.8725,2.55437,90.2408,0.002501786
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000030.bin,7.587695335,8.8156,84.8611,2.57382,90.2079,0.002503885
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000031.bin,7.610087395,8.82669,84.8557,2.57137,90.212,0.002505459
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000032.bin,7.608832282,8.79323,84.8721,2.53629,90.2717,0.002498624
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000033.bin,7.637911476,8.82169,84.8581,2.58165,90.1947,0.002502678
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000034.bin,7.687911812,8.8332,84.8525,2.63051,90.1133,0.002506561
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000035.bin,7.606736763,8.7875,84.875,2.60887,90.1491,0.002498941
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000036.bin,7.724993192,8.81005,84.8639,2.64812,90.0843,0.002502562
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000037.bin,7.758093742,8.76604,84.8856,2.65058,90.0802,0.002494231
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000038.bin,7.766668415,8.7899,84.8738,2.64017,90.0973,0.002500125
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000039.bin,7.852559727,8.80203,84.8678,2.62425,90.1236,0.002500073
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000040.bin,7.847682119,8.76846,84.8844,2.56057,90.2303,0.002494731
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000041.bin,8.039203649,8.80757,84.8651,2.50598,90.3239,0.002504165
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000042.bin,7.992558297,8.82954,84.8543,2.45605,90.4113,0.002505201
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000043.bin,8.028895244,8.81563,84.8611,2.39352,90.5233,0.002502242
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000044.bin,8.226374164,8.78895,84.8743,2.33396,90.6327,0.00249823
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000045.bin,8.265138491,8.79742,84.8701,2.33685,90.6273,0.002501077
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000046.bin,8.211221964,8.78426,84.8766,2.32587,90.6478,0.002499286
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000047.bin,8.298497282,8.81832,84.8598,2.33438,90.6319,0.002502197
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000048.bin,8.285537252,8.76377,84.8867,2.28171,90.731,0.002492731
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000049.bin,8.555637436,8.81919,84.8594,2.22126,90.8477,0.002502682
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000050.bin,8.706598271,8.75817,84.8895,2.19322,90.9028,0.00249258
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000051.bin,8.87154457,8.808,84.8649,2.22297,90.8443,0.002500921
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000052.bin,8.983973164,8.77776,84.8798,2.26884,90.7556,0.002499177
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000053.bin,8.873277737,8.8261,84.8559,2.27018,90.753,0.002505089
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000054.bin,8.905101747,8.80591,84.8659,2.35765,90.5889,0.002497808
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000055.bin,8.82015936,8.76516,84.886,2.39714,90.5167,0.002492658
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000056.bin,8.87234588,8.75037,84.8934,2.49352,90.3455,0.002494102
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000057.bin,8.927413173,8.81055,84.8636,2.63603,90.1041,0.002503871
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000058.bin,8.856696905,8.83549,84.8513,2.81149,89.8243,0.002506022
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000059.bin,8.708814418,8.79381,84.8719,2.95575,89.607,0.002495896
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000060.bin,8.641976466,8.83238,84.8529,3.13463,89.3518,0.00250711
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000061.bin,8.319022647,8.81649,84.8607,3.23635,89.2131,0.002504449
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000062.bin,8.225061357,8.72862,84.9042,3.42497,88.9671,0.002485846
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000063.bin,7.773196802,8.79383,84.8719,3.56049,88.7985,0.002502116
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000064.bin,7.594680851,8.75086,84.8931,3.57155,88.7851,0.002493997
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000065.bin,7.689845668,8.7631,84.8871,3.44366,88.9434,0.002496222
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000066.bin,7.547192572,8.78709,84.8752,3.38712,89.0153,0.00249952
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000067.bin,7.443958436,8.81643,84.8607,3.37082,89.0363,0.002502967
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000068.bin,7.451661584,8.81855,84.8597,3.33462,89.0832,0.00250303
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000069.bin,7.264679711,8.81433,84.8617,3.31899,89.1036,0.002504345
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000070.bin,7.138952402,8.75482,84.8912,3.19411,89.2701,0.002492131
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000071.bin,7.289184524,8.82024,84.8588,3.11908,89.3734,0.002505506
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000072.bin,7.427590009,8.81803,84.8599,3.03596,89.4907,0.00250255
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000073.bin,7.637876806,8.72832,84.9043,2.98383,89.5659,0.002488444
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000074.bin,7.524477661,8.78686,84.8753,3.07244,89.4388,0.002498326
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000075.bin,7.674145182,8.80939,84.8642,3.16817,89.3056,0.002504117
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000076.bin,7.787190723,8.80447,84.8666,3.24839,89.1969,0.002501548
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000077.bin,7.756078083,8.78051,84.8784,3.30978,89.1156,0.002496742
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000078.bin,7.921931724,8.77286,84.8822,3.31626,89.1071,0.002493672
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000079.bin,8.007853549,8.84058,84.8488,3.40708,88.9898,0.002506496
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000080.bin,8.119303985,8.8153,84.8613,3.38117,89.023,0.002500183
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000081.bin,8.283055527,8.78997,84.8738,3.30761,89.1185,0.002501057
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000082.bin,8.279993593,8.82018,84.8589,3.20935,89.2495,0.002505721
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000083.bin,8.412423508,8.79963,84.869,3.16555,89.3092,0.002501284
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000084.bin,8.490238007,8.7921,84.8727,3.16456,89.3105,0.002498236
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000085.bin,8.387102735,8.80238,84.8676,3.0733,89.4376,0.002502473
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000086.bin,8.479841851,8.84057,84.8488,3.03359,89.4941,0.002510865
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000087.bin,8.569243761,8.81744,84.8602,2.92145,89.6577,0.002505569
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000088.bin,8.492912021,8.79398,84.8718,2.90578,89.681,0.002497979
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000089.bin,8.474729325,8.75524,84.891,2.83997,89.7805,0.002491843
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000090.bin,8.46721038,8.80153,84.8681,2.80988,89.8268,0.002503721
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000091.bin,8.47039436,8.79844,84.8696,2.78781,89.861,0.002501693
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000092.bin,8.503449066,8.79498,84.8713,2.81833,89.8137,0.002495412
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000093.bin,8.429384166,8.80514,84.8663,2.84738,89.7692,0.002499853
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000094.bin,8.324087917,8.77005,84.8836,2.82355,89.8057,0.002495129
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000095.bin,8.275494098,8.79159,84.873,2.86281,89.7457,0.002500198
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000096.bin,8.130490545,8.81296,84.8624,2.85437,89.7585,0.002503267
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000097.bin,8.12445195,8.80141,84.8681,2.87451,89.728,0.002503094
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000098.bin,8.000170538,8.78822,84.8746,2.86627,89.7405,0.002497768
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000099.bin,7.943569581,8.84593,84.8462,2.85914,89.7513,0.002508752
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000100.bin,7.904205214,8.80104,84.8683,2.79132,89.8555,0.002502131
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000001.bin,8.998793238,8.79318,84.8722,1.47899,92.614,0.002500121
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000002.bin,9.013055891,8.85671,84.8409,1.46826,92.6456,0.002509096
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000003.bin,9.053319417,8.80166,84.868,1.43351,92.7496,0.002500768
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000004.bin,8.897501321,8.80108,84.8683,1.40145,92.8479,0.002497276
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000005.bin,8.816883394,8.80818,84.8648,1.35796,92.9848,0.002496396
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000006.bin,8.8806095,8.81499,84.8614,1.30379,93.1616,0.002499946
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000007.bin,8.662125922,8.77512,84.8811,1.25726,93.3194,0.002495092
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000008.bin,8.628191975,8.79001,84.8737,1.21895,93.4538,0.00249696
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000009.bin,8.452865728,8.79051,84.8735,1.20167,93.5158,0.002497522
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000010.bin,8.450710554,8.81582,84.861,1.18068,93.5923,0.002501037
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000011.bin,8.64281653,8.81606,84.8609,1.15888,93.6733,0.002501527
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000012.bin,8.60419897,8.77991,84.8787,1.15196,93.6993,0.002492661
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000013.bin,8.655397444,8.81939,84.8592,1.15079,93.7037,0.002503761
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000014.bin,8.827011941,8.81095,84.8634,1.15205,93.6989,0.002501587
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000015.bin,8.753899974,8.78982,84.8738,1.1169,93.8335,0.002499074
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000016.bin,8.749977196,8.81889,84.8595,1.09357,93.9252,0.002501859
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000017.bin,8.820787914,8.79058,84.8735,1.11139,93.855,0.002499191
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000018.bin,8.816772101,8.7994,84.8691,1.11224,93.8517,0.002500353
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000019.bin,8.979633284,8.80736,84.8652,1.11456,93.8426,0.002499552
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000020.bin,8.941973701,8.78313,84.8772,1.09896,93.9038,0.002497941
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000021.bin,8.94003864,8.83659,84.8508,1.09636,93.9141,0.00250916
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000022.bin,8.997123056,8.80345,84.8671,1.12748,93.7925,0.002497898
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000023.bin,8.928151641,8.83846,84.8499,1.14842,93.7126,0.002504104
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000024.bin,8.967529149,8.7867,84.8754,1.16986,93.6323,0.002493467
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000025.bin,9.132697231,8.76826,84.8845,1.16333,93.6566,0.002489759
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000026.bin,9.035960534,8.81774,84.8601,1.19264,93.5486,0.002500751
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000027.bin,9.148189519,8.78976,84.8739,1.19716,93.5321,0.002495911
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000028.bin,9.114390459,8.81365,84.8621,1.21274,93.4759,0.002500738
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000029.bin,9.124729365,8.78123,84.8781,1.22641,93.4273,0.002496648
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000030.bin,9.155524605,8.80216,84.8677,1.19588,93.5368,0.002500958
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000031.bin,9.0619019,8.80278,84.8674,1.22865,93.4194,0.002500794
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000032.bin,9.105752765,8.85328,84.8426,1.25231,93.3365,0.00250574
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000033.bin,9.166639541,8.79874,84.8694,1.25781,93.3175,0.002495703
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000034.bin,9.112866974,8.83991,84.8492,1.24923,93.3472,0.002508035
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000035.bin,9.147763133,8.81287,84.8625,1.23313,93.4035,0.002496938
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000036.bin,9.079213873,8.77768,84.8798,1.23176,93.4084,0.002494527
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000037.bin,9.095060201,8.81894,84.8595,1.22138,93.4451,0.002497606
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000038.bin,9.12575184,8.79894,84.8693,1.22997,93.4147,0.002499743
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000039.bin,9.027046354,8.79256,84.8725,1.25969,93.311,0.002497919
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000040.bin,9.006473869,8.81795,84.86,1.25184,93.3381,0.002499029
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000041.bin,9.099243682,8.80075,84.8684,1.26986,93.2761,0.002500439
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000042.bin,9.000195351,8.82379,84.8571,1.26026,93.309,0.002504369
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000043.bin,9.073414688,8.81384,84.862,1.24736,93.3537,0.002497201
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000044.bin,9.120776079,8.78275,84.8773,1.24311,93.3686,0.002493718
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000045.bin,9.110162017,8.79569,84.8709,1.25393,93.3309,0.002499467
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000046.bin,9.195725219,8.81825,84.8598,1.25312,93.3337,0.002498618
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000047.bin,9.178451257,8.84424,84.847,1.25398,93.3307,0.002505728
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000048.bin,9.259329206,8.79441,84.8716,1.23363,93.4018,0.002493765
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000049.bin,9.401228861,8.81404,84.8619,1.23873,93.3839,0.002503704
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000050.bin,9.359407739,8.812,84.8629,1.30898,93.1443,0.002500561
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000051.bin,9.430594572,8.81957,84.8592,1.32303,93.0979,0.002498809
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000052.bin,9.607201309,8.8494,84.8445,1.3692,92.949,0.002507317
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000053.bin,9.536704276,8.85099,84.8437,1.40398,92.84,0.002508194
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000054.bin,9.679693343,8.77549,84.8809,1.44669,92.7099,0.002493358
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000055.bin,9.629758872,8.80097,84.8683,1.50245,92.5456,0.002497113
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000056.bin,9.615831603,8.79118,84.8732,1.56034,92.3814,0.002496542
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000057.bin,9.768221727,8.85892,84.8398,1.62215,92.2127,0.002505159
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000058.bin,9.589910609,8.85652,84.841,1.6867,92.0433,0.002509975
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000059.bin,9.608429985,8.78177,84.8778,1.72977,91.9338,0.002496219
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000060.bin,9.656680536,8.83511,84.8515,1.74337,91.8997,0.002502089
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000061.bin,9.579265698,8.80578,84.866,1.72336,91.9499,0.002498754
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000062.bin,9.663440265,8.76824,84.8845,1.68918,92.0369,0.002492294
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000063.bin,9.513580445,8.79518,84.8712,1.72652,91.9419,0.002494864
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000064.bin,9.492548921,8.85247,84.843,1.71416,91.9731,0.002507177
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000065.bin,9.613311148,8.75673,84.8902,1.69116,92.0318,0.002487641
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000066.bin,9.516386425,8.82175,84.8581,1.69822,92.0137,0.002502234
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000067.bin,9.480490422,8.77821,84.8796,1.70447,91.9978,0.00249641
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000068.bin,9.612501146,8.78866,84.8744,1.6975,92.0155,0.002494825
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000069.bin,9.519699556,8.79168,84.8729,1.71757,91.9645,0.002497016
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000070.bin,9.627665759,8.85481,84.8418,1.73341,91.9246,0.002506803
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000071.bin,9.504983652,8.80737,84.8652,1.70524,91.9958,0.002502154
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000072.bin,9.446300123,8.86457,84.8371,1.73808,91.9129,0.002509537
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000073.bin,9.580290525,8.82843,84.8548,1.69491,92.0222,0.002502537
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000074.bin,9.381200897,8.80274,84.8675,1.68483,92.0481,0.002499766
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000075.bin,9.358704709,8.77318,84.8821,1.69652,92.018,0.002493214
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000076.bin,9.476352535,8.77768,84.8798,1.71095,91.9813,0.002494862
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000077.bin,9.450333956,8.79153,84.873,1.69599,92.0194,0.00250052
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000078.bin,9.473028765,8.77313,84.8821,1.70849,91.9875,0.002491118
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000079.bin,9.413236999,8.83321,84.8524,1.73703,91.9156,0.002505319
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000080.bin,9.355320991,8.82282,84.8576,1.71505,91.9709,0.002503019
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000081.bin,9.412595274,8.8249,84.8565,1.7085,91.9875,0.002503409
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000082.bin,9.410197674,8.84385,84.8472,1.71931,91.9601,0.002506454
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000083.bin,9.423064912,8.82075,84.8586,1.69797,92.0143,0.002504516
