File,Bpp,D1_MSEF,D1_PSNR,D2_MSEF,D2_PSNR,Chamfer
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000055.bin,5.019393785,133.506,73.0586,36.3006,78.7145,0.009802937
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000056.bin,4.989535019,134.1,73.0393,37.9546,78.521,0.009779629
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000057.bin,4.982180553,134.052,73.0409,39.6777,78.3282,0.009721169
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000058.bin,4.916454448,133.671,73.0533,42.3817,78.0419,0.009652362
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000059.bin,4.768891392,132.974,73.076,44.4858,77.8314,0.009559122
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000060.bin,4.685668745,133.867,73.0469,47.5017,77.5465,0.009583228
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000061.bin,4.468806546,133.989,73.043,49.4646,77.3707,0.009562262
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000062.bin,4.363327752,133.836,73.0479,52.5341,77.1092,0.009532905
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000063.bin,4.138417318,133.922,73.0451,54.6794,76.9354,0.009543163
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000064.bin,4.046985816,134.494,73.0266,55.6053,76.8625,0.0095988
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000065.bin,4.065591021,133.618,73.055,53.191,77.0553,0.009613682
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000066.bin,4.032528031,133.62,73.0549,51.7102,77.1779,0.009670372
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000067.bin,3.986002945,133.077,73.0726,51.2611,77.2158,0.009708492
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000068.bin,3.993625935,133.493,73.059,50.9079,77.2458,0.00977783
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000069.bin,3.91185369,133.318,73.0647,50.6817,77.2651,0.009796953
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000070.bin,3.869660997,133.647,73.054,48.9593,77.4153,0.00980794
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000071.bin,3.903422726,133.619,73.0549,47.4316,77.553,0.009777276
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000072.bin,3.998218905,133.291,73.0656,46.0972,77.6769,0.009695732
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000073.bin,4.045957134,133.57,73.0565,45.783,77.7066,0.009652511
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000074.bin,4.019769789,133.024,73.0743,46.4223,77.6464,0.009569811
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000075.bin,4.072040336,133.053,73.0734,48.1255,77.4899,0.009528174
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000076.bin,4.139069623,134.142,73.038,49.565,77.3619,0.009554345
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000077.bin,4.182786158,135.041,73.009,51.2165,77.2195,0.009575291
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000078.bin,4.215154038,134.237,73.0349,51.2327,77.2182,0.009522734
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000079.bin,4.281879943,134.427,73.0288,52.0092,77.1528,0.009538969
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000080.bin,4.397396108,134.42,73.029,51.6495,77.183,0.009532112
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000081.bin,4.506345798,134.54,73.0251,50.4558,77.2845,0.009556672
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000082.bin,4.514953891,133.99,73.0429,49.2216,77.3921,0.009545419
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000083.bin,4.569818728,133.342,73.064,48.0496,77.4967,0.009547418
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000084.bin,4.624953514,133.156,73.07,48.1707,77.4858,0.009556121
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000085.bin,4.590724316,133.682,73.0529,46.6326,77.6267,0.009592102
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000086.bin,4.689854061,133.55,73.0572,45.8696,77.6984,0.009614186
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000087.bin,4.746669169,133.449,73.0605,44.2806,77.8515,0.009640748
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000088.bin,4.742140835,132.952,73.0767,43.9611,77.883,0.009616956
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000089.bin,4.756415572,134.552,73.0247,43.3859,77.9401,0.009710077
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000090.bin,4.784834298,133.492,73.0591,42.4661,78.0332,0.009702044
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000091.bin,4.77031883,133.753,73.0506,42.5258,78.0271,0.009742658
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000092.bin,4.797249914,133.793,73.0493,42.7368,78.0056,0.009769028
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000093.bin,4.7684671,134.007,73.0424,43.3073,77.948,0.00979529
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000094.bin,4.695659935,134.159,73.0374,43.0087,77.9781,0.009806928
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000095.bin,4.677619439,134.134,73.0383,43.2629,77.9525,0.009840515
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000096.bin,4.642236229,133.719,73.0517,43.3549,77.9433,0.009826566
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000097.bin,4.647505223,133.282,73.0659,43.0983,77.969,0.009818885
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000098.bin,4.616024131,133.43,73.0611,43.5814,77.9206,0.009838294
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000099.bin,4.615604567,134.155,73.0376,43.2427,77.9545,0.009895002
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000100.bin,4.54373423,133.798,73.0491,42.1096,78.0698,0.009894454
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000001.bin,5.206356367,134.972,73.0112,21.2274,81.0447,0.010028782
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000002.bin,5.230481048,134.611,73.0228,21.0323,81.0848,0.01001352
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000003.bin,5.231474339,133.644,73.0542,20.6724,81.1597,0.00997722
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000004.bin,5.137275619,133.219,73.068,19.7348,81.3613,0.009945225
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000005.bin,5.110884224,134.07,73.0403,19.4595,81.4223,0.009986665
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000006.bin,5.098094183,134.676,73.0208,18.6295,81.6116,0.010022474
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000007.bin,4.97465187,134.074,73.0402,17.764,81.8182,0.009987559
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000008.bin,4.943099697,134.021,73.0419,17.2909,81.9355,0.009977678
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000009.bin,4.875325141,133.889,73.0462,16.9133,82.0314,0.009976556
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000010.bin,4.892748413,134.654,73.0215,16.6042,82.1115,0.010014345
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000011.bin,4.943755828,133.969,73.0436,16.1549,82.2306,0.009976722
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000012.bin,4.947224266,133.596,73.0557,16.0557,82.2573,0.009967202
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000013.bin,4.998459168,135.376,72.9982,16.1077,82.2433,0.010035278
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000014.bin,5.09301368,133.186,73.0691,15.9028,82.2989,0.009937326
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000015.bin,5.080483608,134.049,73.041,15.6568,82.3666,0.009990265
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000016.bin,5.107908419,134.596,73.0233,15.2711,82.4749,0.010009322
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000017.bin,5.158006946,133.611,73.0552,15.4987,82.4107,0.009952666
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000018.bin,5.166647635,134.669,73.021,15.5281,82.4025,0.010011824
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000019.bin,5.226249409,133.744,73.0509,15.5977,82.383,0.009957752
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000020.bin,5.217226954,133.173,73.0695,15.2574,82.4788,0.009944071
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000021.bin,5.186177536,133.755,73.0505,15.346,82.4537,0.009964991
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000022.bin,5.254067905,134.323,73.0321,15.7218,82.3486,0.009995005
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000023.bin,5.225022649,133.151,73.0702,15.877,82.3059,0.009954234
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000024.bin,5.241417754,132.957,73.0765,16.1145,82.2415,0.009928708
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000025.bin,5.306213637,133.621,73.0549,16.52,82.1335,0.00995729
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000026.bin,5.313430064,134.334,73.0318,16.7746,82.0671,0.009994602
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000027.bin,5.370846132,133.777,73.0498,16.6694,82.0944,0.009965953
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000028.bin,5.382152304,134.705,73.0198,17.0655,81.9924,0.01000681
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000029.bin,5.393013859,133.772,73.05,17.1335,81.9752,0.009968338
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000030.bin,5.377530176,134.241,73.0348,16.7905,82.063,0.009995953
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000031.bin,5.362026721,133.634,73.0545,17.2581,81.9437,0.009957146
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000032.bin,5.354375897,133.408,73.0618,17.4764,81.8891,0.009949923
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000033.bin,5.42109791,133.805,73.0489,17.5432,81.8725,0.009965612
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000034.bin,5.399448525,134.283,73.0334,17.9097,81.7828,0.009999015
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000035.bin,5.367273065,133.978,73.0433,17.4436,81.8973,0.009983988
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000036.bin,5.322265896,134.333,73.0318,17.337,81.9239,0.009999107
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000037.bin,5.318929922,133.119,73.0712,16.9652,82.018,0.009931335
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000038.bin,5.338473329,133.367,73.0632,17.2089,81.9561,0.009943527
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000039.bin,5.300670104,133.317,73.0648,17.6925,81.8357,0.009946746
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000040.bin,5.304386822,134.266,73.034,17.8228,81.8039,0.009984891
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000041.bin,5.350212138,133.693,73.0526,17.8869,81.7883,0.009963241
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000042.bin,5.269135746,133.876,73.0466,17.8258,81.8032,0.009978018
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000043.bin,5.314896118,133.42,73.0614,17.5871,81.8617,0.009944145
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000044.bin,5.3658706,133.752,73.0506,17.6379,81.8492,0.009962116
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000045.bin,5.361125296,133.539,73.0575,17.5934,81.8601,0.009954413
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000046.bin,5.425144671,133.677,73.0531,17.5608,81.8682,0.009955066
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000047.bin,5.414430253,133.433,73.061,17.4795,81.8884,0.009948587
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000048.bin,5.514356661,133.599,73.0556,17.3898,81.9107,0.009947087
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000049.bin,5.604072795,134.291,73.0332,17.397,81.9089,0.009987903
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000050.bin,5.650602971,134.802,73.0167,18.8806,81.5535,0.010018074
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000051.bin,5.697954635,133.547,73.0573,18.827,81.5658,0.009951286
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000052.bin,5.803507131,133.974,73.0434,19.4202,81.4311,0.009966413
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000053.bin,5.785764034,133.897,73.0459,20.1568,81.2694,0.009970759
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000054.bin,5.85078534,134.209,73.0358,20.8285,81.1271,0.009981966
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000055.bin,5.87798211,134.016,73.0421,21.4891,80.9915,0.009976023
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000056.bin,5.85983991,134.011,73.0422,22.4227,80.8068,0.009967522
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000057.bin,5.918916083,134.135,73.0382,23.5415,80.5953,0.009982595
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000058.bin,5.809438015,134.32,73.0322,24.7448,80.3788,0.009993165
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000059.bin,5.817796122,134.064,73.0405,25.305,80.2816,0.009974123
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000060.bin,5.83393435,133.371,73.063,25.4463,80.2574,0.009953419
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000061.bin,5.734680971,133.605,73.0554,25.4219,80.2616,0.009954817
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000062.bin,5.799041298,133.578,73.0563,24.6432,80.3967,0.009952412
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000063.bin,5.726602538,134.346,73.0314,25.3502,80.2738,0.009987491
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000064.bin,5.688667269,133.399,73.0621,24.8533,80.3598,0.00994596
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000065.bin,5.768684377,133.846,73.0476,24.7369,80.3802,0.009968758
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000066.bin,5.735146057,133.518,73.0583,24.6757,80.3909,0.009948141
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000067.bin,5.708532158,132.633,73.0871,24.7251,80.3822,0.009904374
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000068.bin,5.77664742,133.251,73.0669,24.7154,80.3839,0.009945029
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000069.bin,5.751223398,133.552,73.0571,25.238,80.2931,0.009953148
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000070.bin,5.779444451,133.191,73.0689,24.8978,80.352,0.00994122
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000071.bin,5.722431524,133.656,73.0537,25.0418,80.327,0.00995616
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000072.bin,5.675169665,132.94,73.0771,25.1904,80.3013,0.009928057
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000073.bin,5.718465179,133.609,73.0553,24.974,80.3388,0.00996511
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000074.bin,5.635177024,134.07,73.0403,24.9684,80.3397,0.009992898
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000075.bin,5.61370955,133.977,73.0433,24.9425,80.3442,0.009977917
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000076.bin,5.670145288,133.119,73.0712,24.836,80.3628,0.009928535
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000077.bin,5.681426676,133.596,73.0557,25.1108,80.315,0.009962586
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000078.bin,5.703598421,133.007,73.0749,24.7995,80.3692,0.00993131
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000079.bin,5.677706877,133.928,73.0449,25.4205,80.2618,0.009975059
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000080.bin,5.64062096,133.512,73.0584,24.8995,80.3517,0.009949948
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000081.bin,5.6925602,133.382,73.0627,24.9977,80.3346,0.009947113
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000082.bin,5.681733359,133.755,73.0505,24.8051,80.3682,0.009972178
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000083.bin,5.696453268,134.156,73.0375,24.8285,80.3641,0.009991662
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000084.bin,5.741009125,134.095,73.0395,25.2157,80.2969,0.009981162
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000085.bin,5.674014295,132.959,73.0765,25.0915,80.3184,0.009938161
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000086.bin,5.724941933,133.444,73.0607,25.464,80.2544,0.009961352
