File,Bpp,D1_MSEF,D1_PSNR,D2_MSEF,D2_PSNR,Chamfer
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000050.bin,4.548204616,302.875,69.501,74.3642,75.6,0.014577363
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000051.bin,4.60710576,299.432,69.5507,74.1334,75.6135,0.014405406
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000052.bin,4.647895278,299.413,69.5509,76.414,75.4819,0.014428927
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000053.bin,4.617476432,301.724,69.5175,76.1502,75.4969,0.014473882
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000054.bin,4.553548164,301.809,69.5163,79.8991,75.2882,0.014384941
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000055.bin,4.472898428,298.931,69.5579,81.522,75.2009,0.01419993
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000056.bin,4.487961776,302.26,69.5098,86.0195,74.9677,0.014183938
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000057.bin,4.477433811,299.848,69.5446,88.9306,74.8231,0.013954949
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000058.bin,4.467216674,299.632,69.5478,95.8139,74.4994,0.013832226
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000059.bin,4.383460058,300.528,69.5348,100.225,74.3039,0.013789036
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000060.bin,4.303876987,300.511,69.535,106.693,74.0323,0.013720039
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000061.bin,4.039140206,300.627,69.5334,110.511,73.8796,0.013641338
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000062.bin,3.900360117,300.383,69.5369,117.66,73.6073,0.013630996
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000063.bin,3.668552951,301.045,69.5273,122.154,73.4445,0.013666326
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000064.bin,3.577836879,302.143,69.5115,124.217,73.3718,0.013736984
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000065.bin,3.654857945,301.505,69.5207,120.897,73.4895,0.013869547
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000066.bin,3.633833461,300.214,69.5393,115.618,73.6834,0.013933739
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000067.bin,3.586062688,300.52,69.5349,116.065,73.6666,0.014024968
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000068.bin,3.595985606,298.777,69.5602,113.217,73.7745,0.014062739
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000069.bin,3.51379249,302.673,69.5039,114.167,73.7382,0.014223684
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000070.bin,3.430576002,300.052,69.5417,109.995,73.8999,0.014158819
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000071.bin,3.50793584,300.715,69.5321,106.86,74.0255,0.014147877
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000072.bin,3.589415207,300.447,69.5359,104.148,74.1371,0.014012994
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000073.bin,3.640081711,298.625,69.5624,101.9,74.2319,0.013855221
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000074.bin,3.592078992,300.031,69.542,104.566,74.1197,0.013845365
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000075.bin,3.619014069,302.362,69.5084,108.399,73.9634,0.013802114
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000076.bin,3.714424822,302.301,69.5092,112.819,73.7898,0.013741031
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000077.bin,3.670807453,302.953,69.4999,115.072,73.7039,0.013656786
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000078.bin,3.719655842,299.297,69.5526,114.139,73.7393,0.013476937
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000079.bin,3.785678428,299.59,69.5484,115.949,73.671,0.013469336
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000080.bin,3.87590055,302.643,69.5043,116.83,73.6381,0.013533737
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000081.bin,3.98477463,300.069,69.5414,112.917,73.786,0.013482789
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000082.bin,4.002379808,298.881,69.5587,109.541,73.9179,0.013433733
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000083.bin,4.079713659,297.98,69.5718,106.963,74.0213,0.013441518
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000084.bin,4.191242097,300.675,69.5327,108.15,73.9734,0.013565625
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000085.bin,4.134608278,298.964,69.5574,104.571,74.1195,0.013598934
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000086.bin,4.166939938,301.087,69.5267,103.308,74.1723,0.013736797
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000087.bin,4.276412085,296.685,69.5907,99.0278,74.3561,0.013679708
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000088.bin,4.284997978,301.008,69.5279,98.6944,74.3707,0.013840403
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000089.bin,4.275236121,301.462,69.5213,97.3673,74.4295,0.013912659
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000090.bin,4.296826292,299.725,69.5464,95.157,74.5292,0.013918718
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000091.bin,4.309354329,301.33,69.5232,94.7673,74.5471,0.01404002
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000092.bin,4.365669761,300.89,69.5296,96.1578,74.4838,0.014106753
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000093.bin,4.283233981,300.84,69.5303,96.4224,74.4719,0.01415437
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000094.bin,4.190114917,300.648,69.5331,96.5666,74.4654,0.014175134
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000095.bin,4.137480269,301.514,69.5206,97.8829,74.4066,0.014283913
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000096.bin,4.094316251,299.673,69.5472,96.5612,74.4656,0.014256888
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000097.bin,4.131943317,299.824,69.545,96.7596,74.4567,0.014285662
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000098.bin,4.072180002,300.122,69.5406,97.244,74.435,0.01433386
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000099.bin,4.054243845,300.58,69.534,96.9249,74.4493,0.014392179
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000100.bin,4.029100084,300.225,69.5392,94.9024,74.5409,0.014411421
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000001.bin,4.656072722,301.373,69.5226,47.4778,77.5487,0.014828649
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000002.bin,4.68287839,301.189,69.5253,47.1504,77.5788,0.014820289
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000003.bin,4.686935608,300.257,69.5387,46.8139,77.6099,0.014794401
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000004.bin,4.528510571,300.246,69.5389,45.1459,77.7675,0.014796658
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000005.bin,4.499455845,302.961,69.4998,43.5715,77.9216,0.014899814
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000006.bin,4.507313544,302.913,69.5005,41.5242,78.1306,0.014897036
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000007.bin,4.392060055,297.994,69.5716,39.7949,78.3154,0.014709726
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000008.bin,4.403837698,301.983,69.5138,38.2985,78.4818,0.014863428
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000009.bin,4.314019195,300.045,69.5418,37.923,78.5246,0.014810323
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000010.bin,4.290962197,300.658,69.5329,37.2452,78.6029,0.014830161
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000011.bin,4.407195979,303.282,69.4952,36.5435,78.6855,0.014892474
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000012.bin,4.374081829,300.489,69.5353,36.5987,78.679,0.014782878
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000013.bin,4.3888335,302.61,69.5048,35.7899,78.776,0.014871017
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000014.bin,4.455506245,298.354,69.5663,35.3133,78.8343,0.014732728
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000015.bin,4.477819433,300.543,69.5346,34.7663,78.9021,0.014802479
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000016.bin,4.469397063,300.574,69.5341,33.764,79.0291,0.014790441
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000017.bin,4.523640865,301.103,69.5265,34.671,78.914,0.014809007
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000018.bin,4.515860872,300.71,69.5322,34.6428,78.9175,0.014802096
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000019.bin,4.631472058,299.916,69.5436,34.6187,78.9205,0.014779463
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000020.bin,4.582176073,300.268,69.5385,34.1183,78.9838,0.014779139
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000021.bin,4.564883907,302.341,69.5087,34.7025,78.91,0.014866875
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000022.bin,4.623143672,301.262,69.5242,35.2966,78.8363,0.014812819
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000023.bin,4.619294293,301.297,69.5237,35.7261,78.7838,0.01484063
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000024.bin,4.627676871,296.993,69.5862,36.1106,78.7373,0.014680605
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000025.bin,4.733162672,300.952,69.5287,36.6837,78.6689,0.014802194
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000026.bin,4.704538595,301.154,69.5257,37.5459,78.568,0.014812355
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000027.bin,4.737596575,301.216,69.5248,37.5975,78.562,0.014811868
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000028.bin,4.757807787,297.935,69.5724,37.8548,78.5324,0.014716855
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000029.bin,4.780586076,300.773,69.5313,38.5222,78.4565,0.014821967
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000030.bin,4.760538533,302.603,69.5049,37.8393,78.5342,0.014855995
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000031.bin,4.721649485,298.699,69.5613,38.3451,78.4765,0.014759392
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000032.bin,4.716619614,299.505,69.5496,39.246,78.3757,0.014787687
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000033.bin,4.797228487,300.543,69.5346,39.7303,78.3224,0.014792496
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000034.bin,4.776235605,298.865,69.5589,39.5453,78.3427,0.014746231
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000035.bin,4.813532578,298.238,69.568,38.4651,78.463,0.014715188
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000036.bin,4.749965318,299.446,69.5505,38.6261,78.4448,0.014759512
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000037.bin,4.756641723,297.279,69.582,38.0445,78.5107,0.014708124
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000038.bin,4.750563155,297.465,69.5793,38.0853,78.5061,0.014711713
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000039.bin,4.709687093,299.993,69.5425,39.7337,78.322,0.014771831
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000040.bin,4.705801184,299.247,69.5533,39.4445,78.3538,0.014756612
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000041.bin,4.786386276,299.044,69.5563,39.7254,78.323,0.014742407
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000042.bin,4.741551084,299.293,69.5527,39.6922,78.3266,0.014754875
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000043.bin,4.759198442,298.853,69.5591,40.0441,78.2883,0.014756726
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000044.bin,4.808723939,301.426,69.5218,39.9761,78.2956,0.014824703
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000045.bin,4.817789332,300.151,69.5402,39.5326,78.3441,0.014778094
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000046.bin,4.875956692,299.245,69.5534,38.9961,78.4034,0.014739641
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000047.bin,4.874570667,299.569,69.5487,39.5155,78.346,0.014739898
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000048.bin,4.927173317,299.674,69.5471,39.038,78.3988,0.014755434
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000049.bin,5.052887823,300.583,69.534,39.1023,78.3916,0.014783242
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000050.bin,5.09587,301.844,69.5158,41.7762,78.1043,0.014820169
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000051.bin,5.141132496,299.352,69.5518,42.3142,78.0488,0.014743001
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000052.bin,5.233481412,301.359,69.5228,43.4971,77.929,0.014814251
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000053.bin,5.234155175,301.485,69.521,45.5056,77.733,0.014805411
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000054.bin,5.307124159,301.27,69.5241,46.9087,77.6011,0.014791629
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000055.bin,5.27824499,299.892,69.544,48.2771,77.4762,0.01474316
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000056.bin,5.334951343,300.862,69.53,50.1511,77.3108,0.014777113
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000057.bin,5.39188228,299.627,69.5478,52.4813,77.1136,0.014732534
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000058.bin,5.288522394,300.045,69.5418,54.7791,76.9275,0.014755764
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000059.bin,5.284143051,300.045,69.5418,56.7321,76.7754,0.014746719
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000060.bin,5.335644938,302.436,69.5073,57.1933,76.7402,0.014832181
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000061.bin,5.249163476,299.079,69.5558,56.968,76.7573,0.014720028
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000062.bin,5.340154867,299.222,69.5537,55.3471,76.8827,0.014720947
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000063.bin,5.226264317,300.977,69.5283,56.6745,76.7798,0.014773828
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000064.bin,5.240344477,302.763,69.5026,56.4489,76.7971,0.014846217
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000065.bin,5.291778071,301.259,69.5242,56.3116,76.8077,0.014798484
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000066.bin,5.228679383,300.16,69.5401,55.3968,76.8788,0.014768682
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000067.bin,5.217288066,301.118,69.5263,56.3687,76.8033,0.01478805
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000068.bin,5.246998442,300.631,69.5333,55.5657,76.8656,0.014777182
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000069.bin,5.244110618,300.714,69.5321,56.2489,76.8125,0.014794841
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000070.bin,5.255947021,301.614,69.5191,56.5448,76.7897,0.014822094
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000071.bin,5.195397617,298.639,69.5622,56.0843,76.8252,0.014711242
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000072.bin,5.168919453,298.143,69.5694,56.4606,76.7962,0.014704405
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000073.bin,5.190584559,300.306,69.538,55.9582,76.835,0.014772952
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000074.bin,5.148325575,300.317,69.5378,55.7964,76.8476,0.014766841
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000075.bin,5.110365483,300.671,69.5327,55.7987,76.8474,0.014783654
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000076.bin,5.154118379,299.442,69.5505,55.7187,76.8536,0.014753273
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000077.bin,5.167787348,300.5,69.5352,56.5244,76.7913,0.014762326
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000078.bin,5.164850536,301.915,69.5148,56.6368,76.7827,0.014840101
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000079.bin,5.166503483,300.093,69.5411,56.9205,76.7609,0.014766247
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000080.bin,5.163367394,299.16,69.5546,55.9098,76.8388,0.014736197
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000081.bin,5.187490163,300.514,69.535,56.2282,76.8141,0.014796026
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000082.bin,5.193907767,303.44,69.4929,56.157,76.8196,0.014891737
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000083.bin,5.225964756,300.002,69.5424,55.7896,76.8481,0.014785056
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000084.bin,5.223832528,299.049,69.5562,56.2526,76.8122,0.014755378
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000085.bin,5.216393771,301.876,69.5154,56.6755,76.7797,0.014843871
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000086.bin,5.263176702,302.644,69.5043,57.4225,76.7228,0.0148791
